Hotel_Name,Hotel_Address,Review_Count,Non_Review_Scoring_Count,Average_Hotel_Score,avg_hotel_feature,avg_room,avg_hotel,avg_breakfast,avg_staff,avg_bed,avg_location
Catalonia Passeig de Gr cia 4 Sup,Gran Via de les Corts Catalanes 644 Eixample 08007 Barcelona Spain,2116,257,9.2,8.056569837113111,7.678321186205677,8.173380219290111,7.889395076784469,8.511745450408418,5.8527359032735795,8.28163509727673
Hotel Neri,San Sever 5 Ciutat Vella 08002 Barcelona Spain,177,42,9.2,8.04141206281318,7.522821297129669,8.027028650179536,7.785900288213582,8.40104215575091,6.20958312150483,8.257618862882023
H10 Metropolitan 4 Sup,Rambla Catalunya 7 9 Eixample 08007 Barcelona Spain,1834,252,9.2,8.028199580340958,7.684993997645366,8.059250853005475,7.80371519508637,8.442471769449217,6.419738179969496,8.322840348385169
H10 Port Vell 4 Sup,Pas de Sota Muralla 9 Ciutat Vella 08003 Barcelona Spain,1261,146,9.2,7.998363385581148,7.468220388456352,7.893604048102829,7.643937426578192,8.566648411478122,6.514820429951341,8.30694068138583
Catalonia Catedral,Arcs 10 Ciutat Vella 08002 Barcelona Spain,1914,247,9.2,7.990371491479893,7.700370071776506,7.947016961478296,7.775319815947818,8.378821421592065,6.307249300965938,8.271811207719528
Grand H tel Du Palais Royal,4 Rue De Valois 1st arr 75001 Paris France,704,119,9.2,7.972752095767443,7.402988038501076,8.069860889849794,7.415506764055584,8.394628427276634,5.566090493136756,8.305254867592023
Apex Temple Court Hotel,1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,2619,639,9.2,7.96985915855645,7.999369252912418,7.822380227397685,7.214437821598463,8.386718062103663,5.85960006778512,8.203842758119075
The Yard Milano,Piazza XXIV Maggio 8 Milan City Center 20123 Milan Italy,786,103,9.2,7.955052134148294,7.699507247078164,7.92029558931371,7.7822181610673296,8.59611209099102,7.678031265887137,8.030760104251762
Le Pavillon de la Reine Spa,28 place des Vosges 3rd arr 75003 Paris France,376,74,9.2,7.93427559058244,7.217355418464468,8.326576961007435,7.669296134037374,8.219218051769028,6.455754321301474,8.331518800854216
Hotel Santa Marta Suites,Via Santa Marta 4 Milan City Center 20123 Milan Italy,549,64,9.2,7.926495277152164,7.156339607294009,8.026857765323927,6.956489861960864,8.6109793313088,5.99131164209456,8.136128245037566
Okko Hotels Paris Porte De Versailles,2 Rue du Colonel Pierre Avia 15th arr 75015 Paris France,257,13,9.2,7.912042550091723,7.865096197545825,8.190454214862498,7.904383880264955,8.294616923137427,7.756672597864768,8.6875
Hotel Kaiserin Elisabeth,Weihburggasse 3 01 Innere Stadt 1010 Vienna Austria,1772,173,9.2,7.905897262833937,7.654548431998689,7.6441901359414866,7.989901546985734,8.537063410973238,6.13721627441012,8.1538475980003
Hotel Op ra Richepanse,14 Rue du Chevalier de Saint George 1st arr 75001 Paris France,1073,127,9.2,7.8919967617902405,7.748039438468919,7.679072132161571,7.417940031349548,8.329272053034188,5.943441789527198,8.112204146730463
The Hoxton Holborn,199 206 High Holborn Camden London WC1V 7BD United Kingdom,1740,421,9.2,7.88706112601441,7.500514652662055,7.9617355151703535,7.925887811661604,8.435738064118874,5.96770418806865,8.326606268391851
Hotel de Seze,16 rue de S ze 9th arr 75009 Paris France,489,61,9.2,7.867365731817255,7.58169955771668,7.737291171462769,7.309694499924155,8.289438963189564,6.528266395526183,8.126563179643325
Sofitel Legend The Grand Amsterdam,Oudezijds Voorburgwal 197 Amsterdam City Center 1012 EX Amsterdam Netherlands,870,144,9.2,7.845333087367916,7.48957141495042,8.16506355758549,7.918403687962892,8.312938144236812,5.5084943229961025,8.10240943267259
Hotel Manzoni,Via Santo Spirito 20 Milan City Center 20121 Milan Italy,956,108,9.2,7.832972955392393,7.273555774377619,8.150094481455428,7.49276305809779,8.288967662513954,5.952974072191154,8.165000260037447
Hotel Imperial A Luxury Collection Hotel,K rntner Ring 16 01 Innere Stadt 1015 Vienna Austria,375,50,9.2,7.829456796684657,7.839318537595314,7.960668401168072,7.112191560904081,8.212290250579677,6.20958312150483,8.00356359649123
Staybridge Suites London Stratford,10b Chestnut Plaza Westfield Stratford City Olympic Park Newham London E20 1GL United Kingdom,945,248,9.2,7.823724014649985,7.754663459586734,7.2875920544332,7.6665281653737045,8.390234766940488,5.958300936032776,8.12784123064259
Montcalm Royal London House City of London,22 25 Finsbury Square City Islington London EC2A 1DX United Kingdom,1592,461,9.2,7.820086334830778,7.658498488120149,7.770973681202912,6.905743222982769,8.232543380982072,5.968535523640061,8.40197138387928
Palais Hansen Kempinski Vienna,Schottenring 24 01 Innere Stadt 1010 Vienna Austria,865,111,9.2,7.814528831235586,7.714490361641113,7.839390569809441,7.644689559777965,8.27726279869864,5.7380074805723,8.22827557875405
La Villa Haussmann,132 Boulevard Haussmann 8th arr 75008 Paris France,283,25,9.2,7.7816444304883285,7.207346529987039,7.900728827750523,7.4480393891894625,8.622897713350007,5.77198779867819,8.173118747281428
Hotel 1898,La Rambla 109 Ciutat Vella 08002 Barcelona Spain,1436,221,9.2,7.774623223874085,7.3397807742421035,7.740876152388824,7.2969710486206925,8.23006112751777,5.7702020843924755,8.225012955176432
Hotel Whistler,36 rue de Saint Quentin 10th arr 75010 Paris France,115,11,9.2,7.74756675011648,6.964584712045225,7.700863129857212,8.370726457139968,8.658990046713159,,7.951478346215189
Alma Barcelona GL,Mallorca 269 271 Eixample 08008 Barcelona Spain,593,87,9.2,7.742128695475688,7.161905670242128,7.700404883893732,7.73998837032917,8.311791416826349,5.97371631926792,8.151228744075299
Sofitel London St James,6 Waterloo Place Westminster Borough London SW1Y 4AN United Kingdom,1284,240,9.2,7.726407353163197,7.376019245728854,7.737646115832279,7.472835508780041,8.395098512476615,5.493174885612608,8.110148673669546
The Henrietta Hotel,14 Henrietta Street Westminster Borough London WC2E 8QH United Kingdom,49,11,9.2,7.701069640873455,8.027708343853625,7.2735277542969845,6.622743591040097,8.830235535309612,,8.657017543859649
ME Milan Il Duca,Piazza della Repubblica 13 Central Station 20124 Milan Italy,683,93,9.2,7.692259049413516,7.378130467457397,7.902709141614467,6.852747419441054,8.456687223836095,5.6379321301474326,8.166121044237387
ME London by Melia,336 337 Strand London Westminster Borough London WC2R 1HA United Kingdom,1017,345,9.2,7.685734481149355,7.521936076636274,7.726130820928652,6.966737719320423,8.258376492149765,5.798455770208439,7.964222036652524
The Hari London,20 Chesham Place Kensington and Chelsea London SW1X 8HQ United Kingdom,635,197,9.2,7.658527930731927,7.165419756220392,7.784069036505513,6.969098594489853,8.377936930239917,5.486082867310626,8.263208437226229
Draycott Hotel,26 Cadogan Gardens Kensington and Chelsea London SW3 2RP United Kingdom,245,48,9.2,7.636761033236062,7.216053308916355,7.471025303865541,7.211046020268855,8.221722804508364,6.3423678190137265,8.266270157717527
Conservatorium Hotel,Van Baerlestraat 27 Oud Zuid 1071 AN Amsterdam Netherlands,592,115,9.2,7.6356408622525125,7.232019288294789,8.031651466365469,7.065032929665773,7.958483804951525,5.632244534824606,8.536412890515058
One Aldwych,1 Aldwych Westminster Borough London WC2B 4BZ United Kingdom,259,60,9.2,7.613034745103831,7.433528289364526,7.60461755632309,6.8375345630091315,8.197293249215937,6.716041965152286,7.885310595836913
Armani Hotel Milano,Via Manzoni 31 Milan City Center 20121 Milan Italy,835,153,9.2,7.4481495898855306,7.245369493679409,7.458770217645957,7.3604536738480215,8.195138291955303,5.634722928317235,7.703379186602872
Bulgari Hotel Milano,Via Privata Fratelli Gabba 7 B Milan City Center 20121 Milan Italy,136,32,9.2,7.398250677550419,7.646758066959551,7.372648308299196,5.819512565100875,7.36689083278556,8.330706659888154,7.230291638186375
Mandarin Oriental Milan,Via Andegari 9 Milan City Center 20121 Milan Italy,186,33,9.2,7.053441501746217,7.680780689794476,6.951752389622212,6.5811476534791495,7.821143247206351,,7.359489633173846
Strandhotel Alte Donau,Wagramer Stra e 51 22 Donaustadt 1220 Vienna Austria,216,14,9.1,8.494534769322264,8.355020914339578,8.128002832144844,8.546164736815493,8.74921445546414,4.602440264361973,8.516108452950558
Hotel Villa Emilia,Calabria 115 117 Eixample 08015 Barcelona Spain,869,93,9.1,8.218762869431778,7.591275333840656,8.258302630377168,8.312162757604433,8.530630765710946,6.358191408235892,8.520018294399101
Hotel V Fizeaustraat,Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,1708,188,9.1,8.206047565190223,8.118113726959013,8.054581876372856,8.214157163267872,8.674624563887344,6.555782918149466,8.073553091645199
Hotel Le Six,14 Rue Stanislas 6th arr 75006 Paris France,177,40,9.1,8.203815068358333,7.2771171034691715,8.01348881230538,8.327176138949286,8.452523700484896,7.338205388917133,8.56613835725678
Hotel Capricorno,Schwedenplatz 3 4 01 Innere Stadt 1010 Vienna Austria,2279,177,9.1,8.199539211871478,7.997670110654886,7.758211179341668,8.508241780539361,8.665477495954898,5.773036349771225,8.34302872782405
Grand Pigalle Hotel,29 rue Victor Mass 9th arr 75009 Paris France,399,74,9.1,8.191766222168697,7.856308097878861,8.046653324759834,7.851297830181524,8.693700384284774,5.887544483985765,8.405978916248493
H tel L Echiquier Op ra Paris MGallery by Sofitel,38 rue de l Echiquier 10th arr 75010 Paris France,666,89,9.1,8.118515817178722,8.017335336396842,8.211935244436114,7.980664364561411,8.545162178985342,5.602948652770717,8.247067162856638
Hotel Parc Saint Severin Esprit de France,22 Rue de La Parcheminerie 5th arr 75005 Paris France,600,78,9.1,8.108820826053796,8.013047544044129,7.624163158094371,7.07594759695606,8.681153877360476,5.008515505846467,8.45356443539091
Hotel Stefanie,Taborstra e 12 02 Leopoldstadt 1020 Vienna Austria,3883,404,9.1,8.085147019485676,7.520454888228842,7.965560316760339,8.392690453010268,8.512496669596773,6.01904519076965,8.252361101192601
H tel Keppler,10 Rue Kepler 16th arr 75016 Paris France,338,77,9.1,8.083620491438078,7.373330814621585,8.01798423470021,7.791234767659403,8.606722771401122,7.586807320793086,8.420727006911218
Residence Henri IV,50 rue des Bernardins 5th arr 75005 Paris France,454,67,9.1,8.081491275655054,7.731230566482148,8.078291619136458,7.726974644840998,8.682120223829028,6.466446365022878,8.028530389500586
Hidden Hotel by Elegancia,28 Rue de l Arc de Triomphe 17th arr 75017 Paris France,303,32,9.1,8.074038587321876,7.6513882781987945,8.216944613024493,7.982757748900237,8.712291354154377,5.724326385358414,8.061593377382852
Hotel d Orsay Esprit de France,93 Rue de Lille 7th arr 75007 Paris France,741,99,9.1,8.060245808354757,7.535090359872329,8.018131714072368,7.68944325823845,8.651547251858219,6.154380613455347,8.519672826770849
Maison Borella,Alzaia Naviglio Grande 8 Navigli 20144 Milan Italy,777,73,9.1,8.05864583453581,7.698850018839414,8.010687783616778,8.046009198212241,8.41681780541563,,8.281164977952905
Hotel V Nesplein,Nes 49 Amsterdam City Center 1012 KD Amsterdam Netherlands,1650,293,9.1,8.033990344881838,7.620464522703098,7.803235265343617,7.620889403922704,8.63458166432434,5.92180350788002,8.393027913788718
The Rookery,Peters Lane Cowcross Street Islington London EC1M 6DS United Kingdom,501,146,9.1,8.017614254554628,7.757724787069299,7.895086162467819,7.41435464734111,8.61945004987428,5.836203609557702,8.636550136337913
Hotel du Petit Moulin,29 31 rue de Poitou 3rd arr 75003 Paris France,206,38,9.1,8.008653032066885,7.716143215215325,7.806556116467359,7.824366688577641,8.197991486655152,,8.30542264752791
H tel R de Paris Boutique Hotel,41 rue de Clichy 9th arr 75009 Paris France,533,71,9.1,7.999147610672644,7.623649768400563,8.179480462625802,7.622291045153461,8.635043232037216,6.832613116420946,8.35233918128655
Hotel La Villa Saint Germain Des Pr s,29 Rue Jacob 6th arr 75006 Paris France,190,33,9.1,7.998870150165419,7.402328771734923,8.136148861000931,8.00156115689943,8.254692600270797,6.2095831215048305,8.671681388786654
H tel Da Vinci Spa,25 rue des Saints P res 6th arr 75006 Paris France,352,52,9.1,7.992205300363153,7.351156689869574,8.068916226953702,7.657781996534083,8.508703103965653,7.132994407727503,8.192511499433696
Hotel Esther a,Singel 303 309 Amsterdam City Center 1012 WJ Amsterdam Netherlands,4687,834,9.1,7.982616737355425,7.537962557966119,8.193209354625608,7.608446999025876,8.441849153499666,6.126446710224883,8.346608567888424
Gallery Hotel,Rossell 249 Eixample 08008 Barcelona Spain,953,115,9.1,7.9807426557145975,7.716720284868063,8.066275690627078,7.606745770901103,8.455701394981526,6.134087442806304,8.471410405620933
Hotel le Lapin Blanc,41 boulevard Saint Michel 5th arr 75005 Paris France,619,73,9.1,7.979455759052086,7.8305883262636975,8.158189782737777,6.789809049473053,8.37413843459046,6.031075241484494,8.285010354923944
Apex London Wall Hotel,7 9 Copthall Avenue City of London London EC2R 7NJ United Kingdom,949,256,9.1,7.958758867873578,7.966692731013653,7.679684121991814,7.246808493651584,8.522716719641828,5.822617303149017,8.186684961065767
Hotel Indigo Paris Opera,2 Rue Edouard VII 9th arr 75009 Paris France,616,82,9.1,7.952114018660054,7.891864494904438,8.069189467118461,6.9386529117845805,8.490520493984114,6.217971530249111,8.171240266441504
Duquesa Suites Barcelona,Pla a Antonio L pez 5 Ciutat Vella 08002 Barcelona Spain,946,117,9.1,7.945209284608282,7.451279841057431,7.408098058800721,6.536593960155737,8.565035864171223,6.641635598486132,8.329456706281835
Le G n ral H tel,5 7 rue Rampon 11th arr 75011 Paris France,480,69,9.1,7.939882908670475,7.648691170529718,8.015535567825252,6.935085579208172,8.427291728141917,6.311442370542522,8.28818890660996
The Curtain,45 Curtain Road Hackney London EC2A 4PJ United Kingdom,59,18,9.1,7.938327060418282,7.389200665243121,7.928942359415732,8.697540071800578,8.33457473911031,4.084265378749365,8.363636363636363
Idol Hotel,16 rue d Edimbourg 8th arr 75008 Paris France,560,50,9.1,7.935326971801592,7.514668269770674,8.315664036817884,7.865438478318971,8.474399713050515,6.063853584138282,8.486557302346776
Room Mate Anna,Carrer de Arag 271 Eixample 08007 Barcelona Spain,1286,124,9.1,7.930776576890151,7.320813032564306,7.76109686647316,8.12779175956242,8.55842493196734,6.334968649381461,8.289086601706655
The Zetter Townhouse Clerkenwell,49 50 St John s Square Islington London EC1V 4JJ United Kingdom,81,25,9.1,7.925949058231425,7.840502386002121,7.435382664672605,7.634325858320271,8.192692268797087,3.6617946110828674,8.232911825017089
Hotel Indigo London Kensington,34 44 Barkston Gardens Kensington and Chelsea London SW5 0EW United Kingdom,975,147,9.1,7.910422592277849,7.633411127040372,7.9427824257705915,7.860193153663347,8.511105008025414,6.139539908490087,8.124642321043252
The Chesterfield Mayfair,35 Charles Street Mayfair Westminster Borough London W1J 5EB United Kingdom,1166,252,9.1,7.907111225593954,7.409270667930972,7.821844588173672,7.9145128901537865,8.274672797942795,5.685321192533953,8.330608718766614
H10 Urquinaona Plaza,Pla a Urquinaona 2 Eixample 08010 Barcelona Spain,1875,205,9.1,7.90494228015658,7.278986037276333,7.887102525703774,7.673104750318998,8.502410675326184,6.199043838723553,8.328803723282006
H tel Regent s Garden,6 Rue Pierre Demours 17th arr 75017 Paris France,552,57,9.1,7.9014716303082455,7.492016533307625,7.6958320689829565,8.099987271874504,8.328003067536365,,8.132898861573999
The Arch London,50 Great Cumberland Place Westminster Borough London W1H 7FD United Kingdom,521,133,9.1,7.898808077476787,7.589238037219807,7.670122703024152,7.65920513728068,8.378299619707104,6.14552618200305,7.97839725378788
The Dylan Amsterdam,Keizersgracht 384 Amsterdam City Center 1016 GB Amsterdam Netherlands,314,64,9.1,7.895848738416977,7.2792653012608985,8.02893194905029,6.973381326793751,8.256813470192649,6.0376970005083885,8.626318361887122
Montagu Place Hotel,2 Montagu Place Westminster Borough London W1H 2ER United Kingdom,287,65,9.1,7.878241109997219,7.391171792152704,7.784973080831068,7.795044748950802,8.473218109866185,6.573449415353329,8.18255636018794
H tel Ad le Jules,2 4bis Cit Rougemont 9th arr 75009 Paris France,376,62,9.1,7.876558357115882,7.5033594123268035,7.967423310125479,7.469138031912973,8.49483387497874,6.20958312150483,8.337270733652312
My Home In Paris,5 Rue De Malte 11th arr 75011 Paris France,338,31,9.1,7.876445918343194,7.613780302304227,7.693938704293733,7.656578621904505,8.46081727933121,6.915080979010821,8.4962951887294
Pulitzer Amsterdam,Prinsengracht 315 331 Amsterdam City Center 1016 GZ Amsterdam Netherlands,909,182,9.1,7.852776666436066,7.193534439226379,8.177838281568977,8.026038119146126,8.445919415273403,5.988330175162915,8.28036146400484
Edouard 7 Paris Op ra,39 Avenue de l Op ra 2nd arr 75002 Paris France,798,80,9.1,7.847961627245881,7.474023543669855,7.83283206200723,7.886233832817308,8.470885942417244,5.916115912557193,8.219559139149784
citizenM London Shoreditch,6 Holywell Lane Hackney London EC2A 3ET United Kingdom,2113,500,9.1,7.829069505455183,7.4915211470730725,8.00518522624024,7.352711094083649,8.52338929059008,6.131351899362741,8.575067979187912
The Levin Hotel,28 Basil Street Kensington and Chelsea London SW3 1AS United Kingdom,154,37,9.1,7.825036695854634,7.426114974433656,7.840995296616597,7.30353440865652,8.062452596450422,6.20958312150483,8.166244939271255
H tel Amastan Paris,34 rue Jean Mermoz 8th arr 75008 Paris France,102,14,9.1,7.816726152439642,7.202593270991998,8.211592196429473,7.485526116195581,9.00104016931645,8.09278088459583,7.946903242955876
Bradford Elys es Astotel,10 rue Saint Philippe du Roule 8th arr 75008 Paris France,234,43,9.1,7.7937580811404015,7.4777199548202855,7.939799010435105,7.748801638266674,8.318170680005133,6.425165226232842,8.075346769126675
Mondrian London,20 Upper Ground Southwark London SE1 9PD United Kingdom,3611,1100,9.1,7.781820948045293,7.604916014217057,7.671363810569668,7.105140100583039,8.232554018978274,5.896044945685443,8.168856684631484
The Ampersand Hotel,10 Harrington Road Kensington and Chelsea London SW7 3ER United Kingdom,902,220,9.1,7.7806952323810865,7.357417838706542,8.102849410481092,7.433916923699247,8.267946121987434,6.207266776817488,8.307990620490623
Relais Christine,3 Rue Christine 6th arr 75006 Paris France,287,59,9.1,7.740859989107381,7.2204704713521215,7.909056857836442,7.149576575108759,8.166219039970086,5.927491103202847,8.074137759170656
citizenM London Bankside,20 Lavington Street Southwark London SE1 0NZ United Kingdom,3802,804,9.1,7.727716506821026,7.36829448551587,7.884175650991696,7.677675506614663,8.481134967386357,6.3231413561866034,8.311272620623127
Hotel Bristol A Luxury Collection Hotel,K rntner Ring 1 01 Innere Stadt 1015 Vienna Austria,336,38,9.1,7.721514158388052,7.155292809852725,7.731910306984271,6.984280982960004,8.642717866713859,6.502859684799187,8.253926828089508
Ohla Eixample,C rsega 289 Eixample 08008 Barcelona Spain,978,133,9.1,7.720908173288185,7.512690430427208,7.686304954754987,7.478107460686657,8.17536988312542,6.351602217844433,8.233119806094184
M by Montcalm Shoreditch London Tech City,151 157 City Road Shoreditch Islington London EC1V 1JS United Kingdom,4802,1471,9.1,7.705011864848091,7.61867433133374,7.82188351669555,6.900898511606833,8.171182600426429,6.029629200434622,8.257663924287165
Knightsbridge Hotel,10 Beaufort Gardens Kensington and Chelsea London SW3 1PT United Kingdom,473,129,9.1,7.688177632236717,7.4292600370225665,7.640700955480269,6.96119910074251,8.29079486271932,6.219649211997966,7.970436270600746
